Lkm,rolloff0,rolloff0.05,rolloff0.1,rolloff0.2,rolloff0.3,rolloff0.4,rolloff0.5
230,0.41696195012655,0.424075576642434,0.449252427628727,0.489637559059226,0.516583081521577,0.543641109914777,0.559177458205051
230.5,0.415391620551141,0.422870974453788,0.443382585631218,0.486271316721173,0.518657506756466,0.547747391765028,0.562039494863318
231,0.413839094907622,0.424177762385815,0.440214606768439,0.48715190144485,0.521834007861128,0.546479778807204,0.561184002019757
231.5,0.416412567229077,0.42810229672076,0.445341236971986,0.482776318705391,0.519226019853344,0.545856612806933,0.56239050167381
232,0.412260739909611,0.426212583719927,0.446273748255115,0.487414766894894,0.518788437038262,0.544694031548462,0.555674766856864
232.5,0.408520036891882,0.424615384571125,0.445126209238596,0.488653569332977,0.519811186469247,0.543657820226963,0.561870862005553
233,0.415532233300229,0.425474677026937,0.444859602282612,0.4873856764695,0.518168880384382,0.542930365898926,0.558449404085546
233.5,0.411552377137205,0.423185871975039,0.445832088404431,0.487417513558619,0.524800302978978,0.546800142896884,0.56165474822806
234,0.413489026732501,0.426335028602072,0.44577668620006,0.491358718186815,0.518112815323987,0.549946418878111,0.556639819153288
234.5,0.41711460215729,0.424324455641884,0.45023507015275,0.488848508395511,0.519270616918183,0.54044698396617,0.562579618508633
235,0.418535734594555,0.420727149082954,0.447537450635358,0.484403452826977,0.521925593896399,0.542475210789335,0.560504446029171
235.5,0.41713127393711,0.42741886878433,0.447431576628023,0.484177647768768,0.518264522831005,0.542264593037439,0.562058710852309
236,0.417045693592162,0.429736973137914,0.447444049433278,0.487174686258785,0.520493695386242,0.5472041913863,0.559412850739845
236.5,0.417057102872268,0.422695124170059,0.447968245919772,0.482845683044129,0.523704708309663,0.543598066325895,0.557915794073702
237,0.414355261518706,0.422096630340013,0.448784995583817,0.483318182959333,0.520402837393389,0.549667645970439,0.560019824402583
237.5,0.416047857784457,0.425956681905966,0.44567119653387,0.484984216512301,0.522174899813255,0.54828448054116,0.55933025555606
238,0.417175456313445,0.422039068427339,0.44476388848487,0.486954585250085,0.519596048723495,0.542347315939726,0.555459433054995
238.5,0.413463163053448,0.423664519252417,0.449461492702668,0.485042944048872,0.518610581359874,0.542443811624191,0.562201664957585
239,0.412823236073422,0.428466497214029,0.445183465281226,0.486653400409681,0.514404556636465,0.542816522170971,0.561658856976245
239.5,0.417878533109112,0.427500947020217,0.44449485440125,0.492131245601482,0.516902432214919,0.544022554365913,0.561424071123066
240,0.41920951930931,0.424257875020177,0.447410924405666,0.484251567890466,0.522651582488434,0.543248580292555,0.560121201906314
240.5,0.418254052628835,0.423314616038718,0.446665662836195,0.485446622506058,0.517593541589505,0.543844258250737,0.559872185510554
241,0.41718766781791,0.424789808377249,0.444470650729594,0.492349614438189,0.514216502893228,0.543518143337851,0.562052345239067
241.5,0.419797851905535,0.426096454008602,0.447409843992444,0.491423878604952,0.521163171378177,0.541852963496448,0.559995784785152
242,0.415369902391377,0.426064054000262,0.451145152039434,0.487100245310488,0.521162497923787,0.548094534534099,0.562453549213099
242.5,0.421749535979502,0.420183656415144,0.450693996272156,0.485562292362969,0.522236368460428,0.54633094315065,0.560404012966767
243,0.416522684033653,0.424502617201223,0.452403722956749,0.484847804703262,0.520660410340983,0.544331234563905,0.558918220533513
243.5,0.413534452754154,0.425761717676286,0.447807156668922,0.486764046215841,0.520380278248637,0.546798562011674,0.563650921486657
244,0.414003320246149,0.423919435687804,0.45233503592303,0.48932357596461,0.522463282060792,0.539564073144595,0.561201841645881
244.5,0.416679538942533,0.424007923648259,0.444735918351171,0.489409404269746,0.518961360233003,0.54968878953458,0.555871204101234
245,0.417390557173127,0.424671593864834,0.451577265992423,0.486512650816254,0.520796855397167,0.543960266909843,0.561168323538508
245.5,0.41989106876901,0.425107263505748,0.447730546417112,0.484707705089612,0.520401371870815,0.547978634281707,0.558570360542462
246,0.421035127915028,0.431162417240528,0.446357621872958,0.490006481779252,0.517180671945151,0.543964467005548,0.561935707406457
246.5,0.422198121048475,0.425472531076516,0.447999537860278,0.485186011996875,0.51834554532686,0.549392181493789,0.561389323485374
247,0.415772859524099,0.422747885508107,0.446979504119921,0.488302991280117,0.526191606658861,0.545792622476744,0.564900069216173
247.5,0.418472947695154,0.422975003002339,0.443149115097346,0.490372052486861,0.520409296551589,0.547540734486441,0.561471364187431
248,0.417070805541569,0.424191551354509,0.448346592247512,0.488555306026685,0.523007314834433,0.542991363920418,0.56105314756707
248.5,0.420386219769991,0.42473777174834,0.448940588934319,0.492403400564742,0.519321044434291,0.547681808258519,0.56198708189797
249,0.415990079004761,0.428486614485766,0.444708184894007,0.489733261761218,0.523543082714755,0.54300490247372,0.567767295020667
249.5,0.414725510073896,0.422004709166051,0.448932409971335,0.487923098608906,0.515776599339532,0.543149018824367,0.559325881303064
250,0.41340341057564,0.426421913006758,0.448645763589329,0.488872220112589,0.518742322014017,0.548423133948025,0.558471539694119
250.5,0.41953464777983,0.425702313544489,0.445728264647667,0.483822605187339,0.514967778590186,0.547150462751988,0.563610856457118
251,0.415499581194337,0.427872314883934,0.451544892113161,0.48325120378825,0.521438553886897,0.5457748512707,0.565232852341165
251.5,0.4180476398311,0.424581606223965,0.451431564464656,0.482895850826441,0.520540360907132,0.542982509900153,0.555403022348602
252,0.417078441946368,0.425420616695406,0.449758737544151,0.484477865617184,0.517208613703417,0.546120960970638,0.557493372737744
252.5,0.413427950244884,0.422080620555579,0.449448149709905,0.481450312555398,0.520702367501108,0.545383503847608,0.562776457844114
253,0.417642975130003,0.425566242857848,0.447833556758544,0.494380827199794,0.523441910533804,0.547048445420782,0.564446807973302
253.5,0.417223976751744,0.426613490135156,0.452735214545772,0.48759815355249,0.519417588429598,0.548474249645235,0.558827379004856
254,0.416095534926129,0.420780622797933,0.448162277926571,0.490696007233704,0.515793670894561,0.542080080463916,0.561869478115277
254.5,0.417097621397881,0.423294860986108,0.445723713592567,0.485999715437158,0.522084974802499,0.544349244490798,0.562241686492656
255,0.422953285842374,0.425435105014353,0.447716417346349,0.489869476094193,0.520378883089624,0.547636523741949,0.561417196117705
255.5,0.419330538315774,0.42723361435091,0.450804407970395,0.487629266788489,0.526373051145923,0.546226269540798,0.55826406305848
256,0.417534135962121,0.428308179723594,0.445497747556224,0.492193294938122,0.52066716700694,0.545319582583148,0.562872779656964
256.5,0.418982522378902,0.428332190706341,0.449371349684082,0.493478558773276,0.522501170007786,0.550242983411201,0.569503353627936
257,0.422877602294465,0.425806632782058,0.449454411742566,0.487187719746855,0.518476038088288,0.550515238843734,0.564635295555577
257.5,0.422026813728449,0.427296018971214,0.44689638881766,0.489566224518173,0.520146215225628,0.548252151222619,0.566784195852562
258,0.418721377051306,0.426483142839887,0.451021144275419,0.484306534378608,0.525386753563493,0.548217428038619,0.564587309414332
258.5,0.417839679608041,0.427482222526814,0.443791310652298,0.487689224929163,0.520254397676573,0.548328753466761,0.563346043570112
259,0.41788958896714,0.430804988877779,0.449574762162705,0.48472558069788,0.52485614322406,0.547116957354238,0.563488886065358
259.5,0.41763644653645,0.431334335273972,0.448021184818892,0.487755770440641,0.520534927495433,0.545788704172194,0.559965930515634
260,0.41486205041262,0.429418269105282,0.44790102881602,0.491733541997883,0.524213743631327,0.549444742566646,0.565206993214741
260.5,0.415939436475118,0.429421860995953,0.446495521426235,0.494627666777569,0.524007936723946,0.547645203296578,0.560696173473059
261,0.419566265960938,0.425658110560088,0.446313865550647,0.490433815953811,0.521727086324477,0.545935287354113,0.564604997436455
261.5,0.414545297860853,0.426629651775375,0.448094541104136,0.493862869222094,0.518268838831858,0.548207924257951,0.57043082949135
262,0.418344879061045,0.427985050139066,0.445438640250831,0.486515235391397,0.524431929405012,0.542788779288993,0.563969919971291
262.5,0.41466314759361,0.42625126572731,0.446537081144254,0.487654983724809,0.52288133475517,0.546772229652957,0.564110388874222
263,0.416305290256527,0.423895341645002,0.443902672761671,0.487707391589504,0.523219985485518,0.546652560352171,0.561510534021453
263.5,0.418247054117099,0.424582946684183,0.451942128371481,0.490704117824121,0.521932935290773,0.547954720186306,0.561535773871458
264,0.41395700760903,0.427775295427192,0.449360210860922,0.485783496109503,0.522844582944122,0.548752861886238,0.560202065579213
264.5,0.418571310445405,0.42813419733531,0.455732375071058,0.489506681082699,0.524079240794621,0.543860237256793,0.567869505596625
265,0.417689211591907,0.434872871087265,0.449015521488359,0.488340091908038,0.518678368611056,0.549441714467436,0.56324392109111
265.5,0.415233815414052,0.428653657245625,0.449075710485472,0.48989288327909,0.52426878439574,0.545155098168093,0.560521587157799
266,0.42046557866541,0.426248234959058,0.448575114541584,0.486306761165661,0.521397631801278,0.544969089486001,0.56278346840459
266.5,0.416096425236966,0.42536486307782,0.443810643047018,0.488812135116255,0.519904177136215,0.549260980448943,0.561952151532239
267,0.417963609871406,0.428485991315529,0.446885187541348,0.489770271833139,0.520727269174354,0.545894312480712,0.55985432728558
267.5,0.421202239751093,0.426166393716313,0.448859773569641,0.488097380196845,0.520741182100101,0.546312538155125,0.562709951063833
268,0.420835356621068,0.429454951926296,0.449711108897536,0.492968521046352,0.519161991410861,0.546392078731715,0.560808513016997
268.5,0.419783110401574,0.425404784273444,0.447908589200235,0.487224343654115,0.522227706067563,0.544934873110795,0.560838628483724
269,0.414040792141179,0.427654716722546,0.44948057471889,0.490208273001621,0.523017964309303,0.550292761933568,0.562571674199113
269.5,0.415182674128301,0.430521007828497,0.447450696643222,0.488593859504197,0.523397328919653,0.542768758742611,0.562184469785877
270,0.421471237807529,0.428300960024591,0.451188557914687,0.49320875656384,0.522934019981039,0.553192589585636,0.562576787342698
270.5,0.418205852652651,0.43054511841196,0.449258206392437,0.487038770249316,0.516644685589769,0.549772958036446,0.562539403755809
271,0.419700877276371,0.423831889496685,0.447314629777616,0.492982744853353,0.524695610263078,0.545633959338919,0.56148830590043
271.5,0.422465607292954,0.424795567121812,0.447126563015426,0.49143878283676,0.520974452542697,0.544170005871489,0.565077480064876
272,0.423392642895972,0.428812801947882,0.447635737719394,0.490928119439704,0.526637714035016,0.544325825732617,0.563840319052979
272.5,0.417383935395823,0.427651127208721,0.45345347285496,0.487327405491468,0.521744595421926,0.546218211267918,0.565653564008245
273,0.414340869879299,0.428543369244,0.450125594812675,0.494676872928145,0.527401886570696,0.548183502782512,0.565467653213232
273.5,0.418503594437422,0.428611530178177,0.448244298586424,0.487211947334284,0.524090873036338,0.546696923474271,0.563365128084288
274,0.418971103947453,0.42823786364402,0.453527327133873,0.492439159197141,0.525862799941924,0.548306623568767,0.559233908280183
274.5,0.420378562964744,0.428463926918461,0.446973286937805,0.485953267933971,0.522085980436999,0.551723117915839,0.56227887985697
275,0.419618317846314,0.429786762896154,0.447837092442647,0.492119282269403,0.522235950667445,0.553049732656976,0.562611914080163
275.5,0.417095124853623,0.428097730399116,0.451254250280705,0.489129221119125,0.51995812506063,0.546567098561906,0.568324019946497
276,0.413614655496919,0.426204565160413,0.449680019321283,0.489710002988683,0.521730048643065,0.549328686190871,0.564732509123577
276.5,0.418659344998267,0.428839801487337,0.452373732108053,0.487005717783919,0.524647931708352,0.545230154100663,0.567854779474873
277,0.42017452747531,0.428742353674139,0.456056743929827,0.488905079679518,0.52197963787591,0.541000205942545,0.565914904668781
277.5,0.420813447706713,0.427112288633444,0.450014527437463,0.491898029858051,0.525685854188852,0.545001073320064,0.567558274807536
278,0.421306058647113,0.424047671447683,0.456265054845386,0.491224669558031,0.527647450589035,0.550335263663815,0.562299421770431
278.5,0.416854251852789,0.42651940490305,0.450210680904568,0.490171871252394,0.516894887968633,0.550396924485053,0.562249189676707
279,0.41849009212114,0.429615330868359,0.447530470811416,0.489576252026307,0.52668619281302,0.546583095326854,0.560498686800008
279.5,0.420547692491498,0.429814990161615,0.451356625306704,0.489162376400214,0.523652323899931,0.550453715007496,0.559608457739304
280,0.4248029286311,0.428341715157832,0.451819453455404,0.489305188427831,0.525537421149973,0.547410922535087,0.56185718638905
280.5,0.419255658142393,0.42902870313928,0.449266955397963,0.493185165776326,0.523109936965436,0.547761397180375,0.566416517984905
281,0.421291051681657,0.427745254528509,0.457905257410028,0.488333053145366,0.526950809937031,0.55052309936666,0.564258601897617
281.5,0.422610073308736,0.428253749523307,0.45017244261029,0.493388296891021,0.52354476294002,0.548368106869095,0.564546350195136
282,0.417652392014192,0.427487239451783,0.447561861045104,0.490678578293645,0.523039724596921,0.550490434888082,0.564672269754877
282.5,0.415338997222985,0.433665789153335,0.450157718556554,0.49295858669445,0.524880384667005,0.549302406804774,0.570778836497065
283,0.416746370204024,0.425754499001242,0.449524285144458,0.490003263983164,0.521510099566324,0.543177420327256,0.565783511343166
283.5,0.420811222697591,0.432673978293613,0.45438170442471,0.487453561994863,0.519026474935484,0.547786646760082,0.562570050615326
284,0.416848020300964,0.426312650311759,0.451075291478811,0.491748815734659,0.521263259352168,0.546066366597041,0.561198596317209
284.5,0.421229604853128,0.431819005907394,0.448491062373136,0.490148840533144,0.520213479089439,0.547545009311385,0.567516066311749
285,0.419812203292242,0.428803737993468,0.449879749456226,0.491660372500651,0.522745536136562,0.546792257965987,0.56526345360923
285.5,0.415804518675045,0.423245265874447,0.450861091227669,0.49080899039132,0.525536342596063,0.547751581665007,0.559030850999219
286,0.418234192520919,0.429038622740243,0.45294131251617,0.490002046901977,0.518226840602709,0.547653584441726,0.564415265347423
286.5,0.41901186500057,0.426329503911001,0.448792008695272,0.48793238787096,0.525849283195018,0.548420540488281,0.56629495118373
287,0.419935143076888,0.428696060663634,0.452139035460442,0.49245078201237,0.518151532512938,0.54697397638243,0.560625094601856
287.5,0.421592735586822,0.428411851791075,0.456095917066088,0.492371508786774,0.521291843957223,0.552011267338649,0.568593986156254
288,0.416511749778335,0.4288611207469,0.452511589644899,0.493521981499403,0.525773534033217,0.548346735682207,0.564386281764205
288.5,0.422819243080234,0.428750583523941,0.452741356812134,0.489701066542587,0.523796694263786,0.544386120873008,0.568010702829545
289,0.423088730398451,0.429581494667795,0.448389432669126,0.48966641999257,0.522874746239186,0.545630388884577,0.5633930916314
289.5,0.416752043035766,0.423612661896405,0.446193582019233,0.492031302785018,0.51754228355756,0.550319453741456,0.559967882104213
290,0.42204349208801,0.429925698016357,0.454215264235522,0.491442329764764,0.521306280650957,0.545866689425398,0.563280032979937
290.5,0.419479472296174,0.428067106141536,0.45210623430487,0.487645895352686,0.52206731292177,0.549698030791294,0.564307958231997
291,0.413506536728319,0.430061425194357,0.450397736846322,0.488810352073875,0.522294559463154,0.547595451062149,0.562288298855997
291.5,0.422858623569403,0.429231719371245,0.455927829115258,0.491773965853824,0.520960970527403,0.54634127912435,0.566681828024487
292,0.420553454704466,0.431733196043405,0.448770328050113,0.492909888027502,0.522534173249324,0.551328374681828,0.567584481159364
292.5,0.423443525741181,0.428971144617244,0.450970568847749,0.491054738721272,0.52453969122422,0.550247725227605,0.566830697295
293,0.421178338594226,0.428459791928221,0.453083785539319,0.491738832786072,0.525485603643348,0.552921167175355,0.562386971365044
293.5,0.420408327923462,0.429369176496673,0.448328444938634,0.491757529334101,0.525745517098519,0.550268600832124,0.568004490517151
294,0.416991143891806,0.426762866018431,0.454679797829424,0.492827590103883,0.529191272372213,0.550089560847383,0.564440409868858
294.5,0.417832383298836,0.428460134767921,0.451691518156339,0.49118599725466,0.52449474746913,0.549262867346254,0.564111060624271
295,0.422439954097402,0.425552089667468,0.453390947631416,0.491690879163276,0.526732930142694,0.553138289663784,0.565896754888675
295.5,0.417990604223283,0.433867048056707,0.453816995708174,0.487078315983881,0.522664675190556,0.549817353637264,0.559923822118948
296,0.421369125509038,0.428497958900073,0.446305062151767,0.491639523533981,0.525242239242297,0.549554153492286,0.565110027812445
296.5,0.418561478699169,0.431149352193773,0.455740742027473,0.493483176954332,0.5218731723569,0.548711015997372,0.563834108331786
297,0.418656311717515,0.427797616642452,0.451915592722698,0.492101188638541,0.525855505434915,0.552985053053287,0.564520711731726
297.5,0.419958637305632,0.429725477966104,0.449975367566871,0.492585763314844,0.522861458697046,0.546625814392408,0.569064217505955
298,0.41372850349091,0.42948840307749,0.445499619131282,0.493104063674424,0.526779768002928,0.547514324134658,0.563316251973595
298.5,0.419539944859714,0.434129365908579,0.45600133404746,0.493124028083903,0.523650977042287,0.547794093103261,0.566402605377115
299,0.418635113002869,0.426254686823155,0.448468969787104,0.491784414757113,0.52240287446868,0.54915758392225,0.568087562588445
299.5,0.425727476514105,0.42381993873576,0.451903605880582,0.487240550049878,0.524962059734033,0.548939587259426,0.56927663670824
300,0.416923033142938,0.42702033947505,0.453970025286499,0.493131115768262,0.524607940708348,0.549715220991155,0.561963196151996
300.5,0.417361389229329,0.42724029901213,0.450547421130181,0.491770233831185,0.524169106676357,0.550165862368872,0.565019585236458
301,0.419128392518181,0.427921551402373,0.451099635654561,0.500613374669435,0.525638952395724,0.547017424882144,0.562835478774611
301.5,0.418806340129105,0.428327262516742,0.456406520764465,0.494765106827563,0.524712740295629,0.552272417182376,0.569209079483524
302,0.419785102110931,0.427550482349511,0.45411148617675,0.496686609713843,0.520044349958076,0.550569591969535,0.564403541879558
302.5,0.422311603743627,0.428412364735479,0.452232493678474,0.493861357614967,0.528248655456862,0.546697310290304,0.560164956369937
303,0.419088164185554,0.428225510302266,0.450262068383676,0.492531661277504,0.5195100592864,0.546337941203516,0.566837089866966
303.5,0.426036620765596,0.430903703942038,0.451894924961612,0.491579855391439,0.527915281134918,0.554413453650656,0.568829155932561
304,0.422297574057841,0.432499800799759,0.448952191910386,0.493297867627153,0.526811131492324,0.550186382104281,0.566256056318817
304.5,0.417394429132845,0.42572078743454,0.455920049499801,0.492087693534112,0.526110425403096,0.549444358202838,0.563769885005175
305,0.426401949504201,0.432512896727603,0.45553186171059,0.489871882974378,0.525156686487947,0.548897184873442,0.567191596101952
305.5,0.42121698409285,0.424772587608169,0.446745397890521,0.494396650977891,0.521115119919353,0.549399181951494,0.567798300914393
306,0.419137291030405,0.432258001197798,0.451511562260623,0.484197999754381,0.524715157449724,0.547161028135877,0.564297833861697
306.5,0.421724572986053,0.431894027861288,0.453785723057147,0.490929427959748,0.520686946944487,0.551597547147856,0.565890399036179
307,0.420435141933536,0.433457011606563,0.446981641493512,0.489073263713053,0.524044281789419,0.553928383684962,0.566722601207864
307.5,0.422133386086585,0.431563996047459,0.451334868689416,0.496922941356423,0.525169281906792,0.547020083499193,0.569478250610404
308,0.419677764809677,0.428309693413153,0.450113543323295,0.489774780292721,0.526143803831583,0.547458710424385,0.564179934746403
308.5,0.426275886702027,0.432949774666925,0.449043693940042,0.491363750027567,0.528142077607835,0.551981435383254,0.567242888983315
309,0.419830096364815,0.425977806453349,0.449703750824016,0.490505610459913,0.519077443665219,0.548969021654927,0.569410922392212
309.5,0.420134538826199,0.431746819301797,0.452436067927486,0.493680463276492,0.524259917098929,0.545346528749811,0.564941784903544
310,0.41947351015901,0.42281229450854,0.453140883886381,0.493377400522215,0.523670180858044,0.550157822179326,0.569927556662567
310.5,0.415930761679921,0.429965624097054,0.454660568094768,0.492285176939578,0.527374934175666,0.547746756043894,0.565857485383795
311,0.423832219016621,0.42829448542859,0.453214430381694,0.494846582459234,0.522983826323333,0.550696547047552,0.567188737098806
311.5,0.421714126012265,0.434079191860256,0.45457550131317,0.491012732786414,0.527622279492449,0.545530985822564,0.563945321022441
312,0.421331928296684,0.427704867388637,0.450607667549054,0.496275711155662,0.522189975124456,0.547709665013018,0.562286686820877
312.5,0.424029377117098,0.428655322330099,0.452892816568056,0.491871662984416,0.525613643216305,0.548032002545891,0.56600358931139
313,0.422514546862298,0.429577071826197,0.449661632884761,0.494273675189762,0.521405472118249,0.551013375539033,0.567398570445196
313.5,0.421455345623539,0.433986936397378,0.452549711433286,0.492464291933167,0.525957210058009,0.545077749777378,0.563527002405593
314,0.423093215003089,0.428504747174817,0.449243437310478,0.490366553252404,0.525028520840384,0.54727730469653,0.567708358917697
314.5,0.425159267499114,0.43150347361034,0.456083328779789,0.491240914260311,0.525391410538473,0.548879786386153,0.565684521518995
315,0.421055161651358,0.428203065311553,0.451303785296522,0.497488638602963,0.522251440839307,0.548853519550275,0.563322847297617
315.5,0.427363403679599,0.426983920872861,0.453157231451596,0.487359522491224,0.517823551069015,0.552296460110838,0.564633493239299
316,0.420476590080874,0.429297078590249,0.446237808533352,0.495364391435763,0.52729218002332,0.550795192399699,0.56168404927511
316.5,0.419252290674451,0.428493909089989,0.450843684063269,0.493337420196973,0.523675869522627,0.547922008083609,0.561260863607668
317,0.420091704555198,0.431486940604637,0.45007402617417,0.494653791442799,0.524131569359554,0.55002364983738,0.566926729288299
317.5,0.41982607920469,0.426993415342584,0.45194134914875,0.489874548201245,0.521770426781241,0.550387429822343,0.561492668559038
318,0.41831227472563,0.426938981350115,0.448683664908733,0.493242463872957,0.526393815449279,0.54866553401884,0.561638412162794
318.5,0.417941064370556,0.431048943074553,0.45221859083632,0.495001150187067,0.520949816073726,0.546099620323081,0.565172288279008
319,0.42291846820745,0.430240068447501,0.455494567147802,0.484425832401272,0.524753161704321,0.546606016631404,0.566674073558382
319.5,0.416426840646764,0.432470174704251,0.451309434679997,0.493951278952651,0.524995816839892,0.554209720243998,0.562640602691014
320,0.41720320658158,0.430222474802397,0.452521038862525,0.487956292013253,0.522665897394819,0.543690552693893,0.563102496838166
320.5,0.425274751853552,0.42823220737313,0.445195910321225,0.491696228281725,0.523722337724376,0.552059675284109,0.562753287595654
321,0.422629955939939,0.434311814415609,0.453678082663661,0.492801614640054,0.524725125038347,0.549991447094486,0.560617812168182
321.5,0.422429081349793,0.429376678003819,0.451425723837304,0.493453285209374,0.525844501441793,0.546300942636014,0.564728405154509
322,0.416819094744725,0.43077447454999,0.452938670404099,0.490001963753315,0.519162382947277,0.550322150156602,0.568952772852441
322.5,0.421819191822597,0.428488282009225,0.451648618876735,0.489436527233755,0.526156905654773,0.54839003056596,0.566676659219685
323,0.425390842672255,0.424374922062906,0.453858391208983,0.494625967928955,0.523851038794442,0.550178947064106,0.564978327515605
323.5,0.426381819870182,0.428974539516614,0.452343793898871,0.488123758471232,0.526107904019529,0.549232969583258,0.562664933660528
324,0.417773688476506,0.430747582846618,0.449058455101145,0.492612124678791,0.52534894309785,0.54953245823783,0.567202597137229
324.5,0.426422841556449,0.426262647921731,0.447169136886762,0.490915067109432,0.523124195324855,0.548814398957389,0.565562333663137
325,0.426055065354891,0.432497947174652,0.450062566076424,0.493357451305442,0.52568696406317,0.546731552360608,0.563255848442506
325.5,0.419321659359221,0.432280636264096,0.453293502384959,0.494651961661045,0.523811317797131,0.551464636515422,0.563356115149068
326,0.420162904582211,0.433964519723062,0.451032172689561,0.485901017790667,0.521423048890675,0.550478211652224,0.567603315869081
326.5,0.423093524152111,0.431966714796501,0.456783195535505,0.49267363652643,0.523367898490574,0.550528631001868,0.563426302846513
327,0.416547187818098,0.43330694068794,0.445890830073725,0.490531007080409,0.52813474001477,0.549624590984622,0.566257179281988
327.5,0.422375623970424,0.430602976835979,0.455741914892277,0.491355822443191,0.522635851026853,0.548009566187439,0.566711716063267
328,0.419954284250645,0.436983091777548,0.453077140142107,0.490569597800183,0.526289485856782,0.554916422160368,0.567749612027305
328.5,0.42558052499574,0.434191201730706,0.449652549982412,0.494578121820409,0.525663957725032,0.545430786328404,0.565874489864173
329,0.424831697879446,0.424872725379588,0.449884790367135,0.491744660991164,0.526089477507651,0.545731920258128,0.565594741336358
329.5,0.416997863648469,0.428406611455548,0.450219926797936,0.49167882649803,0.522508277543121,0.55066916872558,0.566237023317911
330,0.424457029721303,0.434057700919273,0.450393714122384,0.488861524751117,0.521014900589559,0.552632147295749,0.564725144590356
330.5,0.419039088483608,0.429079509669259,0.45501874236769,0.493542170471301,0.527636291856619,0.551336069354426,0.567895200955788
331,0.427112353804481,0.433164707682015,0.454196431536565,0.495111476435994,0.523849269231228,0.550057941385962,0.566370697208018
331.5,0.425882743080597,0.434070671783928,0.451101307538623,0.493076005011304,0.525225752116331,0.548258918552451,0.568550876467509
332,0.421579503388881,0.430895711669547,0.453740173067865,0.496727244290738,0.529904743696254,0.55385664022122,0.567144486568004
332.5,0.422686539269467,0.426547729592069,0.453562105396874,0.49393795981859,0.522817698964739,0.553356701676344,0.562059499386307
333,0.423379328764799,0.433077949861795,0.451769718309945,0.492011613055615,0.52610938437287,0.545592980135188,0.570440921579564
333.5,0.421798565026233,0.428770725063511,0.453671262523705,0.495318775288138,0.523023797313104,0.547864458989624,0.569690309056859
334,0.419693481033147,0.432764883343049,0.455481440556643,0.492669250719895,0.532341521193933,0.548493570274263,0.565555971728567
334.5,0.427670629291991,0.432276107853225,0.453322230069287,0.492669475064812,0.528314914028698,0.549982865765317,0.56796789592669
335,0.420721625810344,0.432749020799051,0.444377646947719,0.492530618595523,0.52364268609705,0.550310017771316,0.565933233727098
335.5,0.416785283135198,0.434052362957424,0.458219437997901,0.494792143907723,0.526922179885304,0.549782239234743,0.566394023413325
336,0.422348744884021,0.431347858512858,0.454731713821077,0.492793781088199,0.525171695846857,0.553334164647388,0.568301599323417
336.5,0.423289590812149,0.429175878785192,0.452211565436556,0.493983202710618,0.525712988680655,0.54817968877606,0.567823554678142
337,0.42165286376694,0.436179793693353,0.450412365957667,0.490636844254186,0.525250876486927,0.548241989280457,0.569022868098144
337.5,0.425115498589869,0.433005175548563,0.45635308597187,0.492158381054086,0.528418046140708,0.55068285474561,0.569479505467761
338,0.42180522934884,0.43170927702417,0.449634115107278,0.492571849400098,0.527939613035254,0.551185836584498,0.568739961014629
338.5,0.421092828869742,0.432127854535194,0.45428391679009,0.494843469364507,0.53015269507316,0.550117210270091,0.570130826208525
339,0.4206106719743,0.433316098444358,0.454367143499895,0.494873269820244,0.528906993394775,0.552282066288243,0.567221659340698
339.5,0.418883808835604,0.42903154264423,0.451574576814903,0.494544668767746,0.530044275191196,0.550945532031764,0.570621291108801
340,0.423327640463595,0.43567998344685,0.450741106104192,0.493121345254463,0.529474108132682,0.548807920877187,0.566470928247378
340.5,0.420182311810566,0.431795563177937,0.452497232661703,0.494152675385916,0.526609069392975,0.55547478377699,0.568985126253445
341,0.426522653835981,0.43355280700626,0.44976124055711,0.493822284038407,0.529178200502166,0.55133950716942,0.566076258148234
341.5,0.420933807608317,0.435098548310388,0.452061470190953,0.497228030195842,0.52845483300577,0.553805616015396,0.57022323813357
342,0.422877514506947,0.429937479605744,0.455415422068174,0.496768348483771,0.526181182067493,0.553213699819512,0.564146224385605
342.5,0.421434055823398,0.428319278257898,0.456476317592068,0.495559586543588,0.527075186404419,0.547233190826678,0.567822516940144
343,0.422047701380477,0.433688911295622,0.455729540195808,0.490231866569777,0.527544609229136,0.550664050547156,0.572242246696231
343.5,0.424697391944382,0.430109859905281,0.457276120841653,0.497872976149757,0.525583363098361,0.550898793500599,0.568103751088379
344,0.417874164489109,0.43243895992625,0.45088918361411,0.491422361603766,0.529629964393698,0.550170312196732,0.564691423730254
344.5,0.418181814432799,0.428434395867223,0.455365217623683,0.49184323238135,0.528026034921798,0.550651731492454,0.570125150012606
345,0.421866031375289,0.431128892445766,0.452387000730978,0.49372988745177,0.521395745859234,0.551026165574312,0.568348833180149
345.5,0.422648150923094,0.42646573948352,0.452313491610207,0.492686296976286,0.525583864518528,0.553710919646862,0.569362693383777
346,0.423394507092462,0.427634459468425,0.456177609353937,0.493028378309454,0.526627209550284,0.552152500524543,0.569007742824954
346.5,0.422689894288909,0.436295017125729,0.457974057327267,0.492080437536137,0.522348416667766,0.552727895174593,0.568599307887519
347,0.419490827338676,0.428109568487935,0.44853336603486,0.490691538037087,0.529149036216234,0.548996808003658,0.569168690253231
347.5,0.420745279897582,0.431422525453915,0.453628205311068,0.491939821647502,0.527781031228195,0.546114285609043,0.567427138984036
